review_id,customer_id,product_id,rating,comment,review_date
1402,3,609,3,"Works as expected, nothing special though.",2023-10-27
1403,424,267,3,"Good product overall, but has some minor issues.",2023-02-21
1404,267,1055,4,Perfect in every way. Worth every penny!,2023-09-02
1405,195,979,4,Absolutely love it! Exceeded my expectations.,2023-09-28
1406,138,550,2,Very disappointed with this purchase.,2023-03-16
1407,294,279,3,"Good product overall, but has some minor issues.",2023-04-28
1408,310,376,5,Perfect in every way. Worth every penny!,2023-06-16
1409,510,15,4,Perfect in every way. Worth every penny!,2023-02-01
1410,239,625,3,"Works as expected, nothing special though.",2023-03-02
1411,38,802,3,"Good product overall, but has some minor issues.",2023-01-01
1412,150,334,5,Perfect in every way. Worth every penny!,2023-03-22
1413,477,771,4,Absolutely love it! Exceeded my expectations.,2023-06-06
1414,351,474,3,"Good product overall, but has some minor issues.",2023-07-29
1415,280,907,1,Very disappointed with this purchase.,2023-05-17
1416,211,855,4,Perfect in every way. Worth every penny!,2023-03-05
1417,510,460,3,"Works as expected, nothing special though.",2023-04-14
1418,261,749,4,Perfect in every way. Worth every penny!,2023-12-30
1419,171,1068,3,"Works as expected, nothing special though.",2023-02-28
1420,179,550,4,Absolutely love it! Exceeded my expectations.,2023-02-16
1421,422,258,5,Perfect in every way. Worth every penny!,2023-03-01
1422,489,728,4,Absolutely love it! Exceeded my expectations.,2023-07-06
1423,203,259,5,Absolutely love it! Exceeded my expectations.,2023-02-13
1424,163,665,5,Highly recommend! Excellent quality.,2023-08-29
1425,215,738,4,Absolutely love it! Exceeded my expectations.,2023-01-05
1426,147,216,3,"Good product overall, but has some minor issues.",2023-06-30
1427,459,287,2,Very disappointed with this purchase.,2023-10-29
1428,11,948,5,Highly recommend! Excellent quality.,2023-02-25
1429,459,829,4,Perfect in every way. Worth every penny!,2023-12-26
1430,321,281,5,Absolutely love it! Exceeded my expectations.,2023-02-02
1431,385,805,4,Perfect in every way. Worth every penny!,2023-10-25
1432,379,334,4,Absolutely love it! Exceeded my expectations.,2023-10-10
1433,370,14,4,Absolutely love it! Exceeded my expectations.,2023-04-28
1434,8,367,4,Highly recommend! Excellent quality.,2023-02-04
1435,210,74,4,Highly recommend! Excellent quality.,2023-12-05
1436,256,595,5,Perfect in every way. Worth every penny!,2023-04-12
1437,178,665,3,"Works as expected, nothing special though.",2023-05-15
1438,288,1063,5,Perfect in every way. Worth every penny!,2023-12-10
1439,544,274,2,Very disappointed with this purchase.,2023-02-24
1440,337,450,4,Perfect in every way. Worth every penny!,2023-12-04
1441,332,969,2,Very disappointed with this purchase.,2023-11-03
1442,227,57,3,"Good product overall, but has some minor issues.",2023-09-16
1443,84,31,1,Poor quality and doesn't work as described.,2023-09-02
1444,194,215,3,"Good product overall, but has some minor issues.",2023-09-17
1445,352,290,4,Perfect in every way. Worth every penny!,2023-09-24
1446,418,334,1,Poor quality and doesn't work as described.,2023-02-27
1447,367,617,1,Very disappointed with this purchase.,2023-07-31
1448,283,136,3,"Good product overall, but has some minor issues.",2023-10-31
1449,346,603,2,Poor quality and doesn't work as described.,2023-03-11
1450,292,73,3,"Good product overall, but has some minor issues.",2023-02-12
1451,161,578,4,Perfect in every way. Worth every penny!,2023-08-02
1452,413,922,5,Absolutely love it! Exceeded my expectations.,2023-05-05
1453,472,860,4,Perfect in every way. Worth every penny!,2023-01-28
1454,479,458,2,Very disappointed with this purchase.,2023-05-02
1455,524,903,3,"Works as expected, nothing special though.",2023-02-09
1456,366,362,3,"Works as expected, nothing special though.",2023-01-31
1457,309,368,2,Very disappointed with this purchase.,2023-02-10
1458,201,247,4,Perfect in every way. Worth every penny!,2023-06-02
1459,277,6,3,"Works as expected, nothing special though.",2023-11-22
1460,410,909,3,"Works as expected, nothing special though.",2023-06-26
1461,408,633,3,"Works as expected, nothing special though.",2023-05-21
1462,262,1017,2,Very disappointed with this purchase.,2023-09-17
1463,404,972,3,"Good product overall, but has some minor issues.",2023-01-02
1464,101,137,4,Absolutely love it! Exceeded my expectations.,2023-01-06
1465,441,454,5,Highly recommend! Excellent quality.,2023-04-07
1466,118,691,4,Highly recommend! Excellent quality.,2023-01-19
1467,79,141,3,"Good product overall, but has some minor issues.",2023-05-21
1468,140,306,3,"Good product overall, but has some minor issues.",2023-08-13
1469,169,237,3,"Good product overall, but has some minor issues.",2023-04-05
1470,299,37,4,Absolutely love it! Exceeded my expectations.,2023-10-11
1471,126,714,3,"Works as expected, nothing special though.",2023-09-30
1472,465,866,4,Perfect in every way. Worth every penny!,2023-02-22
1473,144,878,5,Absolutely love it! Exceeded my expectations.,2023-02-09
1474,241,592,3,"Works as expected, nothing special though.",2023-01-01
1475,277,387,4,Perfect in every way. Worth every penny!,2023-12-23
1476,3,727,1,Poor quality and doesn't work as described.,2023-04-21
1477,201,172,4,Absolutely love it! Exceeded my expectations.,2023-12-31
1478,77,998,3,"Works as expected, nothing special though.",2023-06-08
1479,88,460,4,Perfect in every way. Worth every penny!,2023-12-07
1480,495,985,3,"Good product overall, but has some minor issues.",2023-12-21
1481,233,1046,5,Highly recommend! Excellent quality.,2023-06-25
1482,227,789,2,Poor quality and doesn't work as described.,2023-09-12
1483,106,573,4,Absolutely love it! Exceeded my expectations.,2023-04-12
1484,295,198,5,Absolutely love it! Exceeded my expectations.,2023-10-12
1485,132,209,5,Highly recommend! Excellent quality.,2023-01-12
1486,56,484,3,"Works as expected, nothing special though.",2023-06-11
1487,269,46,4,Absolutely love it! Exceeded my expectations.,2023-10-29
1488,25,1066,4,Highly recommend! Excellent quality.,2023-12-20
1489,403,505,3,"Works as expected, nothing special though.",2023-10-28
1490,84,869,3,"Works as expected, nothing special though.",2023-09-20
1491,256,586,4,Perfect in every way. Worth every penny!,2023-04-17
1492,501,583,3,"Good product overall, but has some minor issues.",2023-01-15
1493,33,596,5,Highly recommend! Excellent quality.,2023-10-21
1494,399,197,2,Poor quality and doesn't work as described.,2023-12-27
1495,170,93,3,"Good product overall, but has some minor issues.",2023-09-20
1496,206,495,4,Perfect in every way. Worth every penny!,2023-02-23
1497,114,451,5,Perfect in every way. Worth every penny!,2023-08-24
1498,469,917,4,Highly recommend! Excellent quality.,2023-05-31
1499,49,851,3,"Works as expected, nothing special though.",2023-09-26
1500,80,77,3,"Works as expected, nothing special though.",2023-03-07
1501,150,598,5,Perfect in every way. Worth every penny!,2023-06-25
1502,394,982,5,Highly recommend! Excellent quality.,2023-05-29
1503,48,404,3,"Works as expected, nothing special though.",2023-01-27
1504,64,1049,5,Highly recommend! Excellent quality.,2023-11-09
1505,13,897,5,Absolutely love it! Exceeded my expectations.,2023-11-09
1506,393,471,4,Absolutely love it! Exceeded my expectations.,2023-01-06
1507,291,43,4,Highly recommend! Excellent quality.,2023-04-27
1508,427,262,3,"Good product overall, but has some minor issues.",2023-07-12
1509,147,246,4,Absolutely love it! Exceeded my expectations.,2023-04-11
1510,240,528,3,"Good product overall, but has some minor issues.",2023-10-02
1511,462,86,3,"Works as expected, nothing special though.",2023-07-19
1512,205,458,4,Absolutely love it! Exceeded my expectations.,2023-03-18
1513,84,818,3,"Good product overall, but has some minor issues.",2023-08-17
1514,334,208,2,Poor quality and doesn't work as described.,2023-03-07
1515,13,399,2,Poor quality and doesn't work as described.,2023-08-03
1516,244,14,3,"Works as expected, nothing special though.",2023-02-08
1517,525,380,3,"Good product overall, but has some minor issues.",2023-08-27
1518,375,331,4,Highly recommend! Excellent quality.,2023-03-31
1519,102,84,4,Perfect in every way. Worth every penny!,2023-11-13
1520,386,474,3,"Good product overall, but has some minor issues.",2023-01-01
1521,58,280,4,Absolutely love it! Exceeded my expectations.,2023-04-28
1522,67,628,3,"Good product overall, but has some minor issues.",2023-03-15
1523,410,296,4,Perfect in every way. Worth every penny!,2023-10-02
1524,360,175,4,Absolutely love it! Exceeded my expectations.,2023-10-17
1525,104,450,2,Very disappointed with this purchase.,2023-06-11
1526,9,574,3,"Good product overall, but has some minor issues.",2023-09-06
1527,186,843,3,"Good product overall, but has some minor issues.",2023-05-26
1528,437,546,5,Perfect in every way. Worth every penny!,2023-04-26
1529,398,670,4,Perfect in every way. Worth every penny!,2023-05-10
1530,389,687,3,"Good product overall, but has some minor issues.",2023-03-15
1531,216,795,5,Absolutely love it! Exceeded my expectations.,2023-09-08
1532,426,951,4,Absolutely love it! Exceeded my expectations.,2023-07-09
1533,175,492,3,"Good product overall, but has some minor issues.",2023-12-26
1534,165,439,5,Absolutely love it! Exceeded my expectations.,2023-04-30
1535,325,319,3,"Works as expected, nothing special though.",2023-06-30
1536,517,790,4,Perfect in every way. Worth every penny!,2023-03-02
1537,357,95,4,Perfect in every way. Worth every penny!,2023-01-01
1538,405,236,1,Very disappointed with this purchase.,2023-01-08
1539,529,63,4,Perfect in every way. Worth every penny!,2023-01-20
1540,526,527,5,Highly recommend! Excellent quality.,2023-08-09
1541,6,381,4,Highly recommend! Excellent quality.,2023-09-06
1542,446,761,5,Absolutely love it! Exceeded my expectations.,2023-07-22
1543,267,605,3,"Good product overall, but has some minor issues.",2023-10-19
1544,9,25,5,Highly recommend! Excellent quality.,2023-05-09
1545,474,486,3,"Good product overall, but has some minor issues.",2023-08-29
1546,162,1072,2,Poor quality and doesn't work as described.,2023-01-18
1547,393,490,3,"Works as expected, nothing special though.",2023-05-22
1548,32,78,2,Poor quality and doesn't work as described.,2023-03-22
1549,277,408,4,Highly recommend! Excellent quality.,2023-12-02
1550,492,330,5,Highly recommend! Excellent quality.,2023-10-23
1551,87,386,3,"Good product overall, but has some minor issues.",2023-10-10
1552,68,495,3,"Works as expected, nothing special though.",2023-12-11
1553,73,537,5,Perfect in every way. Worth every penny!,2023-08-04
1554,44,414,1,Poor quality and doesn't work as described.,2023-12-31
1555,379,651,4,Absolutely love it! Exceeded my expectations.,2023-12-30
1556,377,1046,4,Absolutely love it! Exceeded my expectations.,2023-12-02
1557,531,62,5,Absolutely love it! Exceeded my expectations.,2023-06-30
1558,74,428,5,Absolutely love it! Exceeded my expectations.,2023-01-31
1559,74,311,3,"Good product overall, but has some minor issues.",2023-01-23
1560,281,290,4,Highly recommend! Excellent quality.,2023-07-23
1561,548,491,5,Perfect in every way. Worth every penny!,2023-12-25
1562,416,224,2,Very disappointed with this purchase.,2023-12-15
1563,525,449,5,Perfect in every way. Worth every penny!,2023-08-21
1564,15,43,1,Very disappointed with this purchase.,2023-01-18
1565,216,535,4,Perfect in every way. Worth every penny!,2023-03-30
1566,312,1094,3,"Good product overall, but has some minor issues.",2023-11-09
1567,332,825,5,Highly recommend! Excellent quality.,2023-01-29
1568,332,1034,5,Perfect in every way. Worth every penny!,2023-08-04
1569,75,429,4,Perfect in every way. Worth every penny!,2023-05-10
1570,281,235,2,Poor quality and doesn't work as described.,2023-12-19
1571,202,148,3,"Works as expected, nothing special though.",2023-06-09
1572,412,291,3,"Works as expected, nothing special though.",2023-11-04
1573,386,488,5,Perfect in every way. Worth every penny!,2023-03-10
1574,134,527,3,"Works as expected, nothing special though.",2023-12-12
1575,419,525,5,Highly recommend! Excellent quality.,2023-06-18
1576,429,538,3,"Good product overall, but has some minor issues.",2023-06-28
1577,546,223,3,"Works as expected, nothing special though.",2023-08-31
1578,275,307,3,"Good product overall, but has some minor issues.",2023-05-17
1579,470,85,4,Highly recommend! Excellent quality.,2023-07-14
1580,303,381,2,Very disappointed with this purchase.,2023-01-17
1581,204,58,4,Perfect in every way. Worth every penny!,2023-07-20
1582,436,110,5,Perfect in every way. Worth every penny!,2023-08-08
1583,149,173,2,Poor quality and doesn't work as described.,2023-02-03
1584,175,911,3,"Works as expected, nothing special though.",2023-12-23
1585,182,973,4,Absolutely love it! Exceeded my expectations.,2023-11-18
1586,495,827,5,Highly recommend! Excellent quality.,2023-12-10
1587,351,1025,5,Highly recommend! Excellent quality.,2023-12-30
1588,508,1002,4,Highly recommend! Excellent quality.,2023-08-13
1589,412,584,4,Highly recommend! Excellent quality.,2023-01-24
1590,155,385,4,Highly recommend! Excellent quality.,2023-03-30
1591,287,43,5,Absolutely love it! Exceeded my expectations.,2023-04-01
1592,1,185,3,"Works as expected, nothing special though.",2023-10-29
1593,443,301,4,Highly recommend! Excellent quality.,2023-12-02
1594,477,838,2,Very disappointed with this purchase.,2023-10-04
1595,452,251,4,Perfect in every way. Worth every penny!,2023-04-26
1596,548,748,4,Highly recommend! Excellent quality.,2023-04-03
1597,71,1078,4,Perfect in every way. Worth every penny!,2023-10-27
1598,163,352,3,"Works as expected, nothing special though.",2023-07-19
1599,256,350,4,Highly recommend! Excellent quality.,2023-05-02
1600,315,1004,4,Perfect in every way. Worth every penny!,2023-02-28
1601,366,512,4,Absolutely love it! Exceeded my expectations.,2023-05-07
1602,357,14,5,Absolutely love it! Exceeded my expectations.,2023-04-08
1603,199,38,5,Absolutely love it! Exceeded my expectations.,2023-06-21
1604,521,628,3,"Works as expected, nothing special though.",2023-07-19
1605,117,640,3,"Good product overall, but has some minor issues.",2023-06-02
1606,146,135,2,Poor quality and doesn't work as described.,2023-05-01
1607,258,11,3,"Good product overall, but has some minor issues.",2023-11-27
1608,169,717,2,Very disappointed with this purchase.,2023-09-28
1609,329,1049,4,Absolutely love it! Exceeded my expectations.,2023-02-11
1610,290,878,5,Absolutely love it! Exceeded my expectations.,2023-12-19
1611,325,602,3,"Good product overall, but has some minor issues.",2023-07-30
1612,487,395,3,"Good product overall, but has some minor issues.",2023-07-21
1613,13,185,3,"Works as expected, nothing special though.",2023-05-13
1614,172,485,5,Highly recommend! Excellent quality.,2023-05-24
